name,location.coordinate.longitude,location.coordinate.latitude,review_count,rating,categories
Taco Bell,-122.6077,47.53389,1,4,"[[""Tex-Mex"",""tex-mex""],[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""]]"
Taco Time,-122.1112289,47.6711884,37,3.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""]]"
Taco Time,-122.153511,47.4457283,30,3.5,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Taco Bell,-122.629014,47.60402,6,2,"[[""Fast Food"",""hotdogs""],[""Tex-Mex"",""tex-mex""],[""Mexican"",""mexican""]]"
Taco Bell,-122.639675,47.740819,6,3,"[[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""],[""Fast Food"",""hotdogs""]]"
El Sombrero,-122.609563618898,47.5356122106314,32,3.5,"[[""Mexican"",""mexican""]]"
Tacos Sinaloa,-122.285310700536,47.3828071350256,14,5,"[[""Mexican"",""mexican""]]"
Agave Cocina & Tequilas,-122.0149031,47.5438137,140,3.5,"[[""Mexican"",""mexican""]]"
Taco Bell,-122.196894,47.442123,5,4,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Taqueria Los Cazadores,-122.659271240234,47.7405548095703,51,4,"[[""Mexican"",""mexican""]]"
Taco Bell,-122.0341,47.61278,7,1.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Taco Bell,-122.045198,47.542312,14,1,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
La Fuente,-122.1491394,47.4449005,45,3,"[[""Mexican"",""mexican""]]"
Taco Del Mar,-122.1807404,47.61623,21,3,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Casa Corona,-122.2955704,47.8471489,23,3.5,"[[""Mexican"",""mexican""]]"
Taco Bell,-122.202341,47.387297,3,2.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Taco Bell,-122.250656,47.373455,9,3.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Taqueria El Huarache,-122.640005350113,47.7391536533833,57,4,"[[""Mexican"",""mexican""]]"
Cafe Rio Mexican Grill,-122.271902712079,47.8309287634221,107,3.5,"[[""Mexican"",""mexican""]]"
Circo Circo Mexican Restaurant,-122.299995,47.372978,40,4,"[[""Mexican"",""mexican""]]"
Taco Bell,-122.219361,47.78646,28,2,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Fiesta Mexican Restaurant,-122.6969528,47.64851,25,3.5,"[[""Mexican"",""mexican""]]"
Qdoba Mexican Grill,-122.040726,47.547943,41,3,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Taco Bell,-122.367306,47.790558,4,2.5,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""],[""Tex-Mex"",""tex-mex""]]"
Taco Bell,-122.309029,47.359066,7,3.5,"[[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""],[""Fast Food"",""hotdogs""]]"
Taco Bell,-122.299476,47.821133,12,3,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Puerto Vallarta,-122.5394135,47.8108292,52,3.5,"[[""Mexican"",""mexican""]]"
Casa Luna,-122.645751312375,47.7338583022356,74,3.5,"[[""Mexican"",""mexican""]]"
Taco Bell,-122.692324,47.650535,16,2,"[[""Fast Food"",""hotdogs""],[""Tex-Mex"",""tex-mex""],[""Mexican"",""mexican""]]"
Taco Time,-122.249798253179,47.7591133117676,29,2,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""]]"
Rojo's Mexican Fresh,-121.986351,47.7419205,1,4,"[[""Tex-Mex"",""tex-mex""],[""Mexican"",""mexican""]]"
Los Bigotes de Villa,-122.3121338,47.3288116,135,4.5,"[[""Mexican"",""mexican""]]"
Taco Bell,-122.240583,47.882028,16,2.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Taco del Mar,-122.624985,47.563721,7,2,"[[""Mexican"",""mexican""]]"
Raliberto's Taco Shop,-122.237312,47.882541,94,4,"[[""Mexican"",""mexican""]]"
El Habanero,-122.231073,47.381658,9,3,"[[""Mexican"",""mexican""]]"
Taco Bell,-122.041948,47.387607,9,2.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Sin Pancho Mexican Restaurant & Bar,-122.221950946528,47.3445771799797,16,4,"[[""Mexican"",""mexican""],[""Bars"",""bars""]]"
La Palmera,-122.220947,47.859371,198,3,"[[""Mexican"",""mexican""]]"
Taco Bell,-122.71166,47.68951,1,1,"[[""Tex-Mex"",""tex-mex""],[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""]]"
Taco Bell,-122.164911,47.87778,7,3.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Azteca Mexican Restaurant,-122.638214,47.735783,17,2.5,"[[""Mexican"",""mexican""]]"
Taco Bell,-122.10915,47.35819,9,1.5,"[[""Fast Food"",""hotdogs""],[""Tex-Mex"",""tex-mex""],[""Mexican"",""mexican""]]"
Taco Bell,-122.282419,47.863649,6,2.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Canyons Restaurant,-122.2107271,47.797878,85,3,"[[""American (New)"",""newamerican""],[""Burgers"",""burgers""],[""Vegetarian"",""vegetarian""]]"
Puerto Vallarta,-122.596214,47.341232,59,4,"[[""Mexican"",""mexican""]]"
Wingin' It Cafe & BBQ,-122.154724,47.697788,3,4.5,"[[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""Barbeque"",""bbq""]]"
Taco Bell,-121.975649,47.860854,7,2.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Sunset Alehouse,-122.035284640108,47.5299837470642,170,3.5,"[[""Burgers"",""burgers""],[""American (New)"",""newamerican""]]"
Ixtapa Restaurant,-121.971613,47.86034,45,3,"[[""Mexican"",""mexican""]]"
Bene Pizza,-122.517001,47.633112,42,4,"[[""Pizza"",""pizza""],[""Tapas/Small Plates"",""tapasmallplates""]]"
Paella Bar,-122.64728768527,47.735364749964,87,4.5,"[[""Tapas Bars"",""tapas""],[""Spanish"",""spanish""]]"
Burgermaster,-122.198898,47.642211,217,3.5,"[[""Burgers"",""burgers""]]"
Dough Zone Dumpling House,-122.127837,47.6174721,277,3.5,"[[""Dim Sum"",""dimsum""],[""Shanghainese"",""shanghainese""]]"
Noble Court Seafood Restaurant,-122.1531677,47.62537,258,3,"[[""Dim Sum"",""dimsum""],[""Seafood"",""seafood""],[""Cantonese"",""cantonese""]]"
JINYA Ramen Bar,-122.1314793,47.6173462,168,3.5,"[[""Ramen"",""ramen""]]"
San Carlos Restaurant,-122.5215607,47.6263809,47,3,"[[""Mexican"",""mexican""]]"
Spazzo Italian Grill & Wine Bar,-122.120434340765,47.6696993938929,188,3,"[[""Italian"",""italian""]]"
Bay Street Bistro,-122.635246,47.541187,54,4.5,"[[""American (New)"",""newamerican""]]"
Burrata Bistro,-122.6472702,47.7354088,71,4.5,"[[""Italian"",""italian""]]"
Kafe Neo,-122.2209015,47.8602409,153,3.5,"[[""Greek"",""greek""],[""Mediterranean"",""mediterranean""]]"
Magic Flavors,-122.2279432,47.411579,16,3.5,"[[""Italian"",""italian""],[""Sandwiches"",""sandwiches""]]"
Romano's Macaroni Grill,-122.271142801527,47.8309493691157,172,2.5,"[[""Italian"",""italian""],[""Pizza"",""pizza""]]"
Hakata Restaurant,-122.686920166016,47.6619644165039,77,4,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Burgermaster,-122.2096786,47.8287315,81,3.5,"[[""Burgers"",""burgers""]]"
Blazing Onion Burger Company,-122.219915477985,47.8611348468932,193,3.5,"[[""American (New)"",""newamerican""],[""Burgers"",""burgers""],[""Lounges"",""lounges""]]"
Gino's Bistro,-122.02249334832,47.360930537525,56,4,"[[""Italian"",""italian""],[""Pizza"",""pizza""]]"
Edokko Japanese Restaurant,-122.220268,47.438697,40,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Little Taipei,-122.153781875968,47.6302801072598,118,3.5,"[[""Taiwanese"",""taiwanese""],[""Chinese"",""chinese""]]"
Tao Bistro,-122.0473633,47.5443497,54,4,"[[""Taiwanese"",""taiwanese""],[""Asian Fusion"",""asianfusion""]]"
Yumbit Food Truck,-122.195864242371,47.6140560500485,8,3.5,"[[""Food Trucks"",""foodtrucks""],[""Taiwanese"",""taiwanese""]]"
Champion Gourmet Services,-122.220268,47.438698,19,3.5,"[[""Specialty Food"",""gourmet""],[""Coffee \u0026 Tea"",""coffee""],[""Taiwanese"",""taiwanese""]]"
Wild Garlic Chinese Restaurant,-122.153701,47.444038,35,4,"[[""Chinese"",""chinese""],[""Taiwanese"",""taiwanese""]]"
Kiki Bakery,-122.1361771,47.6319885,48,3.5,"[[""Bakeries"",""bakeries""],[""Taiwanese"",""taiwanese""],[""Sandwiches"",""sandwiches""]]"
Yoe's Noodles,-122.133186,47.623051,102,3.5,"[[""Chinese"",""chinese""],[""Ramen"",""ramen""]]"
Qin,-122.333145993904,47.7968528907487,109,4,"[[""Chinese"",""chinese""]]"
Vital Tea Leaf,-122.3394725,47.6078402,68,4.5,"[[""Tea Rooms"",""tea""]]"
Yang's Dumpling House,-122.177571,47.680037,93,3,"[[""Dim Sum"",""dimsum""]]"
Floating Leaves Tea,-122.3792114,47.6687965,32,5,"[[""Tea Rooms"",""tea""]]"
Spiced,-122.132825,47.621366,228,3.5,"[[""Szechuan"",""szechuan""]]"
Cafe Chi,-122.0352783,47.5285912,30,4,"[[""Cafes"",""cafes""],[""Bubble Tea"",""bubbletea""]]"
Little Garden,-122.143692,47.6275406,102,3,"[[""Szechuan"",""szechuan""],[""Hot Pot"",""hotpot""]]"
King's Chinese Restaurant,-122.1644821,47.6285515,75,2.5,"[[""Dim Sum"",""dimsum""],[""Seafood"",""seafood""],[""Cantonese"",""cantonese""]]"
Boba Express,-122.1322098,47.6171341,86,3.5,"[[""Coffee \u0026 Tea"",""coffee""],[""Juice Bars \u0026 Smoothies"",""juicebars""],[""Bubble Tea"",""bubbletea""]]"
Szechuan Garden,-122.291107177734,47.8199310302734,118,3.5,"[[""Szechuan"",""szechuan""]]"
Mandarin Buffet & Grill,-122.1413116,47.6326904,211,3,"[[""Buffets"",""buffets""],[""Chinese"",""chinese""]]"
Green Valley Restaurant,-122.227911427617,47.4107674509287,46,4,"[[""Chinese"",""chinese""]]"
Twilight 7,-122.154729366303,47.6300068768972,83,2.5,"[[""Szechuan"",""szechuan""],[""Karaoke"",""karaoke""]]"
Chan's Place,-122.0049438,47.5648537,40,2.5,"[[""Chinese"",""chinese""]]"
Hong Kong Dim Sum,-122.2487793,47.8491096,83,3.5,"[[""Dim Sum"",""dimsum""],[""Seafood"",""seafood""],[""Cantonese"",""cantonese""]]"
Yummy Box,-122.345421,47.781929,5,5,"[[""Food Trucks"",""foodtrucks""],[""Asian Fusion"",""asianfusion""]]"
Macau Doulao Hot Pot,-122.142318725586,47.6322937011719,21,3.5,"[[""Hot Pot"",""hotpot""],[""Chinese"",""chinese""]]"
Rite Aid,-122.3327713,47.6045914,12,3.5,"[[""Drugstores"",""drugstores""],[""Convenience Stores"",""convenience""]]"
Fortune Seafood Restaurant,-122.202919,47.389198,61,3.5,"[[""Chinese"",""chinese""],[""Seafood"",""seafood""]]"
FLO Japanese Sushi Restaurant & Sake Bar,-122.199060246348,47.6205711811781,233,4,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Momoya Sushi & Sake House,-122.1786956,47.6799504,136,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Sushi In Joy,-122.201592922211,47.6341538876295,76,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
SuBI Japanese Restaurant,-122.5215912,47.6274414,52,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""],[""Ethnic Food"",""ethnicmarkets""]]"
Oto Sushi,-122.126127166493,47.6760098278435,110,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
I Love Sushi,-122.181801,47.619164,174,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Sushi Today,-122.222691034476,47.4417135126965,81,4.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Marinepolis Sushi Land,-122.197144,47.611351,268,3,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Rolls and Rolls Plus Sushi,-122.19326,47.620731,86,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Tuna House Japanese Cuisine,-122.141567,47.608427,130,4,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Hana Sushi,-122.204844,47.760357,97,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Tokyo Stop,-122.1782335639,47.6797802746296,23,4,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Aji Sushi & Grill,-122.0149034,47.5439184,106,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Ichizen,-122.6256866,47.5636292,40,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Sushi Me,-122.1327667,47.6213989,201,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Kiku Sushi,-122.165526,47.628814,143,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
The Bento Box,-122.138946577907,47.6314730197191,70,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Oshima Japanese Cuisine,-122.2774429,47.83284,104,4.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Sora Sushi Restaurant,-122.141348496079,47.7321155369282,60,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Sushi Zone,-122.2064667,47.7603111,114,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Marinepolis Sushi Land,-122.125434279442,47.681422457099,206,3,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Trapper's Sushi,-122.6308136,47.6212044,119,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Wild Wasabi Japanese Cuisine,-122.294098,47.819717,201,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Sushi Connections,-122.15232443171999,47.756076135594,135,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
I Love Bento's,-122.207139730454,47.7207842308841,45,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Mio Sushi,-122.1352615,47.6295509,33,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
iSushi,-122.056633,47.5503616,144,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Oceano Sushi,-122.209877,47.8352509,59,4,"[[""Sushi Bars"",""sushi""],[""Asian Fusion"",""asianfusion""]]"
Haiku Sushi & Seafood Buffet,-122.12117,47.6719589,243,3,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""],[""Buffets"",""buffets""]]"
Sushi Kuine Japanese Restaurant,-122.233963,47.3807793,82,4.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Happy Family Teriyaki,-122.632573,47.567545,58,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""],[""Chinese"",""chinese""]]"
Ta-Ke Japanese Restaurant and Sushi Bar,-122.2137527,47.7916412,110,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Sushi Hana,-122.206001,47.808807,179,4,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Tokyo Japanese Steak House,-122.191039100289,47.618446201086,129,3,"[[""Steakhouses"",""steak""],[""Sushi Bars"",""sushi""],[""Teppanyaki"",""teppanyaki""]]"
Bento House,-122.035470977426,47.583356872201,25,3,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Taka Sushi,-122.309665,47.82744,83,4,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Best Sushi & Teriyaki,-122.315483540297,47.8208445621693,45,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Nara Japanese Restaurant,-122.1196213,47.6725883,62,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Kaihana SushiSaki,-122.324417,47.40673,45,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Matsu Sushi,-122.2920829,47.8220656,89,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
O2 Sushi,-122.306911,47.830487,103,4,"[[""Asian Fusion"",""asianfusion""],[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Blue Ginger Korean Grill & Sushi,-122.152796834707,47.6278708130121,203,3,"[[""Korean"",""korean""],[""Sushi Bars"",""sushi""],[""Barbeque"",""bbq""]]"
Midori Teriyaki,-122.206924,47.815224,62,4.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Sushi Misoya,-122.2793121,47.8331108,78,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Mana Sushi Teriyaki & Wok,-122.6540604,47.4979706,67,3.5,"[[""Chinese"",""chinese""],[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Red Bicycle Bistro & Sushi,-122.4601974,47.4468193,24,3,"[[""Sushi Bars"",""sushi""],[""American (New)"",""newamerican""],[""Lounges"",""lounges""]]"
Trapper's Sushi,-122.2351532,47.38377,175,3,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Sen Japanese Gourmet Deli & Catering,-122.165330797434,47.6671759039164,60,4.5,"[[""Japanese"",""japanese""],[""Caterers"",""catering""],[""Delis"",""delis""]]"
Susumu Japanese Steakhouse,-122.309069037437,47.8212413191795,92,3,"[[""Steakhouses"",""steak""],[""Sushi Bars"",""sushi""],[""Teppanyaki"",""teppanyaki""]]"
Bucks Teriyaki,-122.19937004149,47.386911213398,37,4,"[[""Chinese"",""chinese""],[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Marinepolis Sushi Land,-122.277744188905,47.830513715744,256,3,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Sushi Zen,-122.212161,47.877793,184,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Blue C Sushi,-122.2737579,47.8293991,164,2.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""],[""Asian Fusion"",""asianfusion""]]"
N'Joy Sushi & Roll,-122.220703125,47.8562927246094,134,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Ai Sushi,-122.1321945,47.6171265,23,2.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""],[""Food Court"",""food_court""]]"
QFC Sushi Bar,-122.126770019531,47.6815120324151,2,4.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Nori Presto,-122.1553879,47.4888611,38,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Sushi Spott,-122.2103195,47.877739,138,4,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Trapper's Sushi,-122.115265,47.360405,177,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Himitsu Sushi & Teriyaki,-122.222233861685,47.3368766158819,39,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Wasabi Bay,-122.221533,47.850729,91,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Best Teriyaki & Sushi,-121.985931,47.739529,32,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Yoko Teriyaki,-122.006365656853,47.5658614933491,30,3.5,"[[""Japanese"",""japanese""],[""Korean"",""korean""],[""Sushi Bars"",""sushi""]]"
Himitsu Teriyaki,-122.2077713,47.8088112,37,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Best Sushi & Teriyaki,-122.272388,47.849865,64,3,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Sky Teriyaki & Sushi,-122.2216873,47.8486519,9,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Wasabi Express,-122.2774429,47.83284,5,3,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
ricenroll,-122.20985412597699,47.6179669918062,55,2,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""],[""Fast Food"",""hotdogs""]]"
Nomu Izakaya Lounge,-122.2018433,47.6169853,4,2.5,"[[""Lounges"",""lounges""],[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Mizu Japanese Steak House,-122.097687,47.358475,88,3,"[[""Steakhouses"",""steak""],[""Sushi Bars"",""sushi""],[""Seafood"",""seafood""]]"
Fujiyama Japanese Steak House & Bar,-122.691826,47.65374,109,3.5,"[[""Japanese"",""japanese""],[""Steakhouses"",""steak""]]"
Ho Sushi Bistro,-122.242042,47.882423,36,4.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Yummy Teriyaki,-122.109956927598,47.6725759417128,184,4,"[[""Japanese"",""japanese""],[""Korean"",""korean""]]"
Yummy Teriyaki,-122.20578,47.810703,33,4,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Kami Teriyaki and Sushi,-121.973358154297,47.8604354858398,17,4,"[[""Sushi Bars"",""sushi""]]"
Asiana Bistro Teriyaki,-122.102058,47.666576,61,4,"[[""Japanese"",""japanese""],[""Korean"",""korean""],[""Gluten-Free"",""gluten_free""]]"
Himitsu Teriyaki,-122.0410995,47.6945686,48,4.5,"[[""Japanese"",""japanese""]]"
Fred Meyer - Sushi,-122.04531,47.39382,2,4.5,"[[""Sushi Bars"",""sushi""]]"
Wraps N Rolls,-122.136962890625,47.6459884643555,1,2,"[[""Sushi Bars"",""sushi""]]"
Tokyo Japanese Steak House,-122.1612625,47.7542915,68,3.5,"[[""Steakhouses"",""steak""],[""Teppanyaki"",""teppanyaki""]]"
I Love Teriyaki,-122.175777330995,47.7071515470743,32,3.5,"[[""Chinese"",""chinese""],[""Japanese"",""japanese""]]"
Acacia Teriyaki,-122.1427002,47.6464882,30,3,"[[""Japanese"",""japanese""],[""Chinese"",""chinese""]]"
Misoya Noodle & Roll,-122.2774429,47.83284,3,2.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
King's Wok Buffet,-122.690567,47.6529312,62,3,"[[""Chinese"",""chinese""],[""Buffets"",""buffets""]]"
Teriyaki Wok Express,-122.277744188905,47.830513715744,44,4,"[[""Japanese"",""japanese""]]"
Town Center Teriyaki & Wok,-122.2207031,47.8562889,32,3.5,"[[""Chinese"",""chinese""],[""Korean"",""korean""],[""Japanese"",""japanese""]]"
Super Buffet,-122.2042084,47.3694611,81,2.5,"[[""Chinese"",""chinese""],[""Buffets"",""buffets""]]"
Taste Wei,-122.659427560866,47.757096983789,55,3,"[[""Restaurants"",""restaurants""]]"
China Sun Buffet,-122.6309204,47.5092506,74,3,"[[""Chinese"",""chinese""],[""Buffets"",""buffets""]]"
Market Fresh,-122.196861,47.615837,33,4,"[[""Buffets"",""buffets""],[""Salad"",""salad""]]"
Dae Won,-122.2814484,47.8654594,2,4,"[[""Korean"",""korean""]]"
Korea House,-122.205848,47.811428,72,4.5,"[[""Korean"",""korean""],[""Barbeque"",""bbq""]]"
Fire Creek Grill,-122.2625046,47.3806648,3,3,"[[""American (Traditional)"",""tradamerican""]]"
The Flat Iron Grill,-122.0411802,47.5403567,221,4,"[[""Steakhouses"",""steak""],[""Seafood"",""seafood""]]"
Anthony's HomePort,-122.3286209,47.3973312,162,3.5,"[[""Seafood"",""seafood""]]"
Seattle Caviar Company,-122.3239517,47.6477814,23,4.5,"[[""Specialty Food"",""gourmet""]]"
The Crab Pot,-122.180405,47.620304,249,3,"[[""Seafood"",""seafood""]]"
Fishing Vessel St. Jude,-122.184137812181,47.5610257735712,8,4.5,"[[""Seafood Markets"",""seafoodmarkets""]]"
QFC Quality Food Center,-122.2116394,47.7651787,18,3,"[[""Grocery"",""grocery""],[""Drugstores"",""drugstores""],[""Delis"",""delis""]]"
Red Robin Gourmet Burgers,-122.142433,47.631088,97,3,"[[""Burgers"",""burgers""],[""American (Traditional)"",""tradamerican""]]"
Microsoft Cafe 16,-122.127233035862,47.6432719438749,10,4,"[[""Cafeteria"",""cafeteria""]]"
Stan's BBQ,-122.0363007,47.5308914,282,3.5,"[[""Barbeque"",""bbq""],[""Bars"",""bars""]]"
B Bop Fusion Rice Bar,-122.3061066,47.8299904,25,3.5,"[[""Korean"",""korean""]]"
Stone Karaoke & Lounge,-122.201225280762,47.620174407959,29,3,"[[""Lounges"",""lounges""],[""Karaoke"",""karaoke""]]"
City Fish Market,-122.3411407,47.6088486,92,4.5,"[[""Seafood Markets"",""seafoodmarkets""]]"
Rolling Log Tavern,-122.0357285,47.5302887,28,3.5,"[[""Pubs"",""pubs""],[""Sports Bars"",""sportsbars""],[""Dive Bars"",""divebars""]]"
Salty's at Redondo Beach,-122.324356,47.349088,217,3.5,"[[""Seafood"",""seafood""],[""Steakhouses"",""steak""]]"
Wally's Chowder House & Broiler,-122.324829,47.399448,249,4.5,"[[""Seafood"",""seafood""],[""Fish \u0026 Chips"",""fishnchips""],[""Soup"",""soup""]]"
Cunios,-122.119173,47.8472794,69,4,"[[""American (New)"",""newamerican""]]"
Red Robin Gourmet Burgers,-122.2777939,47.831543,143,3.5,"[[""Burgers"",""burgers""],[""American (Traditional)"",""tradamerican""]]"
Anthony's Seafood Grill,-122.2737579,47.8293991,116,3,"[[""Seafood"",""seafood""]]"
Big Fish Grill,-122.016736703707,47.5433721115457,86,3,"[[""Seafood"",""seafood""]]"
Wah Luck,-122.1962793,47.6672571,30,3,"[[""Chinese"",""chinese""]]"
Red Lobster,-122.291096,47.821295,165,3,"[[""Seafood"",""seafood""],[""American (Traditional)"",""tradamerican""]]"
Buca di Beppo Italian Restaurant,-122.2909775,47.8179016,167,3,"[[""Italian"",""italian""],[""Pizza"",""pizza""]]"
Bellevue Community College Cafeteria,-122.1487198,47.5848808,6,1.5,"[[""Cafeteria"",""cafeteria""]]"
BBQ Pete's,-122.25083023309699,47.413006151801795,141,4,"[[""Barbeque"",""bbq""]]"
Cafe Bistro,-122.2738876,47.8312187,69,4.5,"[[""American (New)"",""newamerican""],[""Comfort Food"",""comfortfood""],[""Cafes"",""cafes""]]"
Crazy Eric's Drive-Ins,-122.667846679688,47.5552325695753,37,3.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Sura Korean Barbeque & Traditional Food,-122.3135834,47.8240509,69,4,"[[""Korean"",""korean""],[""Barbeque"",""bbq""]]"
Rusty Pelican Cafe,-122.219253,47.8554699,144,4,"[[""Desserts"",""desserts""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""Cafes"",""cafes""]]"
